,,reaction_id,smiles,reaction_core,activation_energy
932,932,932,[CH3:1][CH2:2][C@:3]([Br:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 1, 9]]",6.31821989161624
933,933,933,[CH3:1][C@H:2]([NH2:3])[C@:4]([Br:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 3, 1, 10]]",14.782810607018654
934,934,934,[N:1]#[C:2][C@@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[3, 2, 4, 9]]",9.011474261011944
935,935,935,[N:1]#[C:2][C@@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 4, 9]]",10.787447797956558
936,936,936,[N:1]#[C:2][C@@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 4, 9]]",34.50125134547059
937,937,937,[N:1]#[C:2][C@@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 4, 9]]",29.63133728727481
938,938,938,[N:1]#[C:2][C@@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[3, 2, 4, 9]]",7.285806645079987
939,939,939,[N:1]#[C:2][C@@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 4, 9]]",9.75688584672042
940,940,940,[N:1]#[C:2][C@@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 4, 9]]",28.21400071117523
941,941,941,[N:1]#[C:2][C@@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 4, 9]]",20.841881053657968
942,942,942,[CH3:1][C@@H:2]([NH2:3])[C@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[4, 3, 1, 10]]",5.437184367789298
943,943,943,[CH3:1][C@@H:2]([NH2:3])[C@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[4, 3, 1, 10]]",31.55334379769283
944,944,944,[N:1]#[C:2][C@@:3]([Cl:4])([CH:5]([NH2:6])[NH2:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[3, 2, 4, 10]]",8.997443016649534
945,945,945,[N:1]#[C:2][C@@:3]([Cl:4])([CH:5]([NH2:6])[NH2:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[3, 2, 4, 10]]",13.95084592792665
946,946,946,[CH3:1][C:2]([CH3:3])([Cl:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 0, 7]]",7.671441157259996
947,947,947,[CH3:1][C:2]([CH3:3])([Cl:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 1, 0, 7]]",8.124644484030103
948,948,948,[CH3:1][C:2]([CH3:3])([Br:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 0, 7]]",5.982390831328025
949,949,949,[CH3:1][C:2]([CH3:3])([Br:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 1, 0, 7]]",8.146316858009866
950,950,950,[CH3:1][C:2]([CH3:3])([Br:4])[N+:5](=[O:6])[O-:7].[Cl-:8],"[[3, 1, 0, 7]]",30.841194356814977
951,951,951,[CH3:1][C:2]([CH3:3])([Br:4])[N+:5](=[O:6])[O-:7].[Br-:8],"[[3, 1, 0, 7]]",24.47614810531492
952,952,952,[CH3:1][CH2:2][C@@:3]([CH3:4])([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",10.986167187239422
953,953,953,[CH3:1][CH2:2][C@@:3]([CH3:4])([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",9.501683453755083
954,954,954,[CH3:1][CH2:2][C@@:3]([CH3:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",11.326373305594744
955,955,955,[CH3:1][CH2:2][C@@:3]([CH3:4])([Cl:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 1, 8]]",36.87536055351346
956,956,956,[CH3:1][C@@:2]([Br:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 3, 8]]",10.402150284089757
957,957,957,[CH3:1][C@@:2]([Br:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[2, 1, 3, 8]]",18.073671126720605
958,958,958,[CH3:1][C@@:2]([Br:3])([C@@H:4]([NH2:5])[N+:6](=[O:7])[O-:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[2, 1, 3, 11]]",4.798837168712051
959,959,959,[CH3:1][CH2:2][C@@:3]([CH3:4])([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",5.807576092345121
960,960,960,[CH3:1][CH2:2][C@@:3]([CH3:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",11.102018096878442
961,961,961,[CH3:1][CH2:2][C@@:3]([CH3:4])([Br:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",3.4096277015653045
962,962,962,[CH3:1][CH2:2][C@@:3]([CH3:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",7.425182720495576
963,963,963,[CH3:1][CH:2]([CH3:3])[C@@:4]([CH3:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",7.327311930840219
964,964,964,[CH3:1][CH:2]([CH3:3])[C@@:4]([CH3:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 1, 9]]",10.56300987513386
965,965,965,[CH3:1][C@H:2]([NH2:3])[C@@:4]([CH3:5])([Cl:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 1, 9]]",34.83801366281451
966,966,966,[CH3:1][C@@:2]([Br:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 3, 8]]",9.134067911951528
967,967,967,[CH3:1][C@@:2]([Br:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 3, 8]]",31.55008191860137
968,968,968,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([CH3:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",7.577472517088497
969,969,969,[CH3:1][C@@:2]([Cl:3])([CH:4]([NH2:5])[NH2:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[2, 1, 3, 9]]",12.70887139894529
970,970,970,[CH3:1][C@@:2]([Cl:3])([CH:4]([NH2:5])[NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[2, 1, 3, 9]]",17.530134030978743
971,971,971,[CH3:1][C@@:2]([NH2:3])([F:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 0, 7]]",17.133179490966878
972,972,972,[CH3:1][C@@:2]([NH2:3])([Cl:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 0, 7]]",12.47361489324964
973,973,973,[CH3:1][C@@:2]([NH2:3])([Cl:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 1, 0, 7]]",18.996338334138727
974,974,974,[CH3:1][C@@:2]([NH2:3])([Cl:4])[N+:5](=[O:6])[O-:7].[Cl-:8],"[[3, 1, 0, 7]]",35.88098811763831
976,976,976,[NH2:1][C@@:2]([F:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[2, 1, 3, 10]]",1.1596568889560253
977,977,977,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 2, 9]]",5.068558412320309
978,978,978,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 2, 9]]",8.921188950434773
979,979,979,[CH3:1][CH2:2][C@@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",16.93907526878428
980,980,980,[CH3:1][CH2:2][C@@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",27.45885772465249
981,981,981,[NH2:1][CH2:2][C@@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",17.84330559845932
982,982,982,[NH2:1][CH2:2][C@@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",21.23661025664651
983,983,983,[NH2:1][CH2:2][C@@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 1, 8]]",37.08601078970946
984,984,984,[NH2:1][CH2:2][C@@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",32.808542783259995
985,985,985,[NH2:1][C@@:2]([Cl:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 3, 10]]",5.364262198699
986,986,986,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 2, 9]]",3.0272375511397147
987,987,987,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 2, 9]]",3.707059955558992
988,988,988,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 2, 9]]",7.843378859124672
989,989,989,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([Br:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 1, 10]]",11.163754041396604
990,990,990,[CH3:1][CH2:2][C@@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",8.344146978460492
991,991,991,[CH3:1][CH2:2][C@@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",11.357081362058208
992,992,992,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 1, 10]]",5.917901948153148
993,993,993,[CH3:1][CH:2]([CH3:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",9.884265828640158
994,994,994,[CH3:1][CH:2]([CH3:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 1, 9]]",21.41401302857713
995,995,995,[CH3:1][C@H:2]([NH2:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",16.453116957769712
996,996,996,[NH2:1][CH2:2][C@@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",10.332008941517492
997,997,997,[NH2:1][CH2:2][C@@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",10.340698229109046
998,998,998,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 2, 10]]",5.3455352493988375
999,999,999,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 2, 10]]",7.985489972328942
1000,1000,1000,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",18.69396826478353
1001,1001,1001,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 1, 9]]",21.528729271560174
1002,1002,1002,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 1, 9]]",19.19889353539089
1003,1003,1003,[NH2:1][CH:2]([NH2:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",11.45744456909479
1004,1004,1004,[CH3:1][C@@H:2]([Br:3])[C:4]#[N:5].[H-:6],"[[2, 1, 0, 5]]",7.503506305251284
1005,1005,1005,[CH3:1][C@@H:2]([Br:3])[C:4]#[N:5].[F-:6],"[[2, 1, 0, 5]]",8.313080240597612
1006,1006,1006,[CH3:1][C@@H:2]([Br:3])[C:4]#[N:5].[Cl-:6],"[[2, 1, 0, 5]]",30.04607551133513
1007,1007,1007,[N:1]#[C:2][CH2:3][C@@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 2, 7]]",0.3247265150371188
1008,1008,1008,[N:1]#[C:2][CH2:3][C@@H:4]([Br:5])[C:6]#[N:7].[H-:8],"[[4, 3, 2, 7]]",1.3620938036424508
1009,1009,1009,[N:1]#[C:2][CH2:3][C@@H:4]([Br:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 2, 7]]",22.82004642847588
1010,1010,1010,[CH3:1][CH2:2][C@@H:3]([F:4])[C:5]#[N:6].[H-:7],"[[3, 2, 1, 6]]",11.369583107072351
1011,1011,1011,[CH3:1][CH2:2][C@@H:3]([F:4])[C:5]#[N:6].[F-:7],"[[3, 2, 1, 6]]",10.741765299272542
1012,1012,1012,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[H-:7],"[[3, 2, 1, 6]]",9.39713135773474
1013,1013,1013,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[F-:7],"[[3, 2, 1, 6]]",10.80144613830839
1014,1014,1014,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[Cl-:7],"[[3, 2, 1, 6]]",34.76938295034962
1015,1015,1015,[N:1]#[C:2][C@H:3]([Cl:4])[CH2:5][NH2:6].[H-:7],"[[3, 2, 4, 6]]",10.671735971605704
1016,1016,1016,[N:1]#[C:2][C@H:3]([Cl:4])[CH2:5][NH2:6].[F-:7],"[[3, 2, 4, 6]]",11.796556586442184
1017,1017,1017,[CH3:1][C@H:2]([C@@H:3]([F:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 1, 9]]",9.85058055462374
1018,1018,1018,[N:1]#[C:2][CH2:3][C@@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 2, 7]]",1.1018282327915276
1022,1022,1022,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([Br:6])[C:7]#[N:8].[F-:9],"[[5, 4, 1, 8]]",10.600583099701083
1023,1023,1023,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([Br:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 1, 8]]",21.28103748465639
1024,1024,1024,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([Br:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 2, 8]]",24.69424630092739
1025,1025,1025,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[H-:7],"[[3, 2, 1, 6]]",6.586398082363808
1026,1026,1026,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[F-:7],"[[3, 2, 1, 6]]",11.647324919412007
1027,1027,1027,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[Cl-:7],"[[3, 2, 1, 6]]",33.79610014489366
1028,1028,1028,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[Br-:7],"[[3, 2, 1, 6]]",36.02304699719308
1029,1029,1029,[CH3:1][CH2:2][C@@H:3]([Br:4])[C:5]#[N:6].[H-:7],"[[3, 2, 1, 6]]",7.734754185892648
1030,1030,1030,[CH3:1][CH2:2][C@@H:3]([Br:4])[C:5]#[N:6].[F-:7],"[[3, 2, 1, 6]]",11.169234765157306
1031,1031,1031,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 1, 8]]",28.75811927630043
1032,1032,1032,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([Br:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 1, 8]]",24.046675858582805
1033,1033,1033,[CH3:1][CH:2]([CH3:3])[C@@H:4]([F:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",10.516179842886672
1034,1034,1034,[CH3:1][CH:2]([CH3:3])[C@@H:4]([F:5])[C:6]#[N:7].[F-:8],"[[4, 3, 1, 7]]",12.764417292952244
1035,1035,1035,[CH3:1][CH:2]([CH3:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",7.574841349604938
1036,1036,1036,[CH3:1][CH:2]([CH3:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[F-:8],"[[4, 3, 1, 7]]",12.649204081529234
1037,1037,1037,[CH3:1][CH:2]([CH3:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 1, 7]]",32.53203068340701
1038,1038,1038,[CH3:1][CH:2]([CH3:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 1, 7]]",33.80809976553376
1039,1039,1039,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",12.986096340101335
1040,1040,1040,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[F-:8],"[[4, 3, 1, 7]]",17.103137705031962
1041,1041,1041,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 1, 7]]",36.904091023476
1042,1042,1042,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 1, 7]]",32.81674896756769
1043,1043,1043,[N:1]#[C:2][C@H:3]([F:4])[CH2:5][NH2:6].[H-:7],"[[3, 2, 4, 6]]",10.656159052943329
1044,1044,1044,[N:1]#[C:2][C@H:3]([Cl:4])[CH2:5][NH2:6].[H-:7],"[[3, 2, 4, 6]]",9.692103994445755
1045,1045,1045,[N:1]#[C:2][C@H:3]([Cl:4])[CH2:5][NH2:6].[F-:7],"[[3, 2, 4, 6]]",12.189419870807994
1046,1046,1046,[N:1]#[C:2][C@H:3]([Cl:4])[C@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 4, 9]]",32.21565554880001
1047,1047,1047,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[F-:9],"[[5, 4, 2, 8]]",5.16731442137096
1048,1048,1048,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([F:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",12.332986589730757
1049,1049,1049,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",11.98040372578553
1050,1050,1050,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 1, 7]]",37.09860686969059
1051,1051,1051,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 1, 7]]",34.365570000972646
1052,1052,1052,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([Br:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 1, 7]]",25.84358302069135
1053,1053,1053,[N:1]#[C:2][C@H:3]([Cl:4])[CH:5]([NH2:6])[NH2:7].[F-:8],"[[3, 2, 4, 7]]",16.913277355822963
1054,1054,1054,[N:1]#[C:2][C@H:3]([Cl:4])[CH:5]([NH2:6])[NH2:7].[Cl-:8],"[[3, 2, 4, 7]]",38.10137446033768
1055,1055,1055,[N:1]#[C:2][C@H:3]([Cl:4])[CH:5]([NH2:6])[NH2:7].[Br-:8],"[[3, 2, 4, 7]]",31.04082591308057
1056,1056,1056,[N:1]#[C:2][C@H:3]([Br:4])[CH:5]([NH2:6])[NH2:7].[H-:8],"[[3, 2, 4, 7]]",13.208946399926688
1057,1057,1057,[N:1]#[C:2][C@H:3]([Br:4])[CH:5]([NH2:6])[NH2:7].[F-:8],"[[3, 2, 4, 7]]",12.774896912782744
1058,1058,1058,[N:1]#[C:2][C@H:3]([Br:4])[CH:5]([NH2:6])[NH2:7].[Br-:8],"[[3, 2, 4, 7]]",22.37880665948576
1059,1059,1059,[CH3:1][C@@:2]([F:3])([C:4]#[N:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 0, 8]]",4.1860340788120665
1062,1062,1062,[CH3:1][C@@:2]([Br:3])([C:4]#[N:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 0, 8]]",4.874745003642258
1063,1063,1063,[CH3:1][C@@:2]([Br:3])([C:4]#[N:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 0, 8]]",22.50572079808683
1064,1064,1064,[CH3:1][CH2:2][C@@:3]([Cl:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 1, 9]]",4.972558403141296
1065,1065,1065,[N:1]#[C:2][C@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 4, 9]]",10.297843766564196
1066,1066,1066,[N:1]#[C:2][C@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 4, 9]]",27.37472588020348
1067,1067,1067,[N:1]#[C:2][C@:3]([Cl:4])([CH2:5][N+:6](=[O:7])[O-:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[3, 2, 4, 11]]",1.5952436340606084
1068,1068,1068,[N:1]#[C:2][CH2:3][C@@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[4, 3, 2, 10]]",20.54561852299873
1070,1070,1070,[N:1]#[C:2][C@H:3]([NH2:4])[C@@:5]([Cl:6])([C:7]#[N:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[5, 4, 2, 11]]",0.8651631262462409
1071,1071,1071,[CH3:1][CH2:2][C@@:3]([Cl:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 1, 9]]",9.920367338041148
1072,1072,1072,[CH3:1][C@H:2]([NH2:3])[C@@:4]([F:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[4, 3, 1, 10]]",9.116336259209657
1073,1073,1073,[CH3:1][C@H:2]([NH2:3])[C@@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[4, 3, 1, 10]]",5.184841112541935
1074,1074,1074,[CH3:1][C@H:2]([NH2:3])[C@@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 3, 1, 10]]",11.635093727789354
1075,1075,1075,[CH3:1][C@H:2]([NH2:3])[C@@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[Br-:11],"[[4, 3, 1, 10]]",25.93138929830717
1076,1076,1076,[CH3:1][C@H:2]([NH2:3])[C@@:4]([Br:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 3, 1, 10]]",8.225993928149924
1077,1077,1077,[N:1]#[C:2][C@:3]([F:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[3, 2, 4, 9]]",6.159201804180027
1078,1078,1078,[N:1]#[C:2][C@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[3, 2, 4, 9]]",9.04504836987519
1079,1079,1079,[N:1]#[C:2][C@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 4, 9]]",11.78163193475317
1080,1080,1080,[N:1]#[C:2][C@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 4, 9]]",9.363708112496386
1081,1081,1081,[N:1]#[C:2][C@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 4, 9]]",30.36449446233726
1082,1082,1082,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[4, 3, 1, 10]]",5.179741869989546
1083,1083,1083,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[4, 3, 1, 10]]",27.796932836173788
1084,1084,1084,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([Br:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[4, 3, 1, 10]]",3.5929571861501017
1085,1085,1085,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([Br:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 3, 1, 10]]",6.828197778940671
1086,1086,1086,[N:1]#[C:2][C@:3]([Cl:4])([CH:5]([NH2:6])[NH2:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[3, 2, 4, 10]]",7.374187258539868
1087,1087,1087,[CH3:1][C:2]([Cl:3])([C:4]#[N:5])[C:6]#[N:7].[F-:8],"[[2, 1, 0, 7]]",1.120138306932153
1088,1088,1088,[CH3:1][C:2]([Cl:3])([C:4]#[N:5])[C:6]#[N:7].[Cl-:8],"[[2, 1, 0, 7]]",25.873511150863685
1089,1089,1089,[CH3:1][CH2:2][C:3]([F:4])([C:5]#[N:6])[C:7]#[N:8].[H-:9],"[[3, 2, 1, 8]]",3.4161504721999845
1090,1090,1090,[CH3:1][CH2:2][C:3]([F:4])([C:5]#[N:6])[C:7]#[N:8].[F-:9],"[[3, 2, 1, 8]]",3.775980592930456
1091,1091,1091,[CH3:1][CH2:2][C:3]([Cl:4])([C:5]#[N:6])[C:7]#[N:8].[F-:9],"[[3, 2, 1, 8]]",3.9813905447645497
1092,1092,1092,[CH3:1][CH2:2][C:3]([Cl:4])([C:5]#[N:6])[C:7]#[N:8].[Cl-:9],"[[3, 2, 1, 8]]",25.084127117066068
1093,1093,1093,[CH3:1][CH2:2][C:3]([Br:4])([C:5]#[N:6])[C:7]#[N:8].[Cl-:9],"[[3, 2, 1, 8]]",19.3464968525223
1094,1094,1094,[N:1]#[C:2][C:3]([F:4])([C:5]#[N:6])[CH2:7][NH2:8].[H-:9],"[[3, 2, 6, 8]]",3.88225297323198
1095,1095,1095,[N:1]#[C:2][C:3]([Cl:4])([C:5]#[N:6])[CH2:7][NH2:8].[F-:9],"[[3, 2, 6, 8]]",4.619159776082412
1096,1096,1096,[N:1]#[C:2][C:3]([Cl:4])([C:5]#[N:6])[CH2:7][NH2:8].[Cl-:9],"[[3, 2, 6, 8]]",29.84471287449889
